query_id,pmid,retrieved_at_utc
ad_retracted_records,34790255,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34838849,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34845413,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34887376,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34919689,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34966443,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,34966527,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35000160,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35008615,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35035837,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35039756,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35075502,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35083020,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35103240,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35160250,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35178230,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35186220,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35187166,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35192144,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35195784,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35197360,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35297306,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35299945,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35349580,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35368930,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35397021,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35419043,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35422975,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35427810,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35432583,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35432839,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35465006,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35481086,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35516456,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35521638,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35529916,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35572832,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35587311,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35597235,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35630670,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35650632,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35651921,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35658216,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35660648,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35691149,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35799671,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35811609,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35840415,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35872945,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35900690,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35934088,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35981030,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35985383,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35991140,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35993059,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,35994984,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36017397,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36030267,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36034142,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36035305,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36063188,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36072483,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36078067,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36085395,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36091589,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36093396,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36118087,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36118832,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36118839,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36120034,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36185077,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36193329,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36198769,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36212985,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36245931,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36258019,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36262986,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36267839,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36329114,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36348329,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36358522,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36382854,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36388201,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36411758,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36447640,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36465852,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36466600,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36467923,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36581096,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36623626,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36654869,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36657927,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36708701,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36726526,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36779013,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36790717,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36790720,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36804896,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36822082,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36829117,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36864348,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36893456,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,36993690,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37052791,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37062296,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37201358,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37245533,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37296210,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37395366,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37477845,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37483219,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37533844,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37537610,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37544228,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37566247,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37597815,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37626409,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37629545,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37642898,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37662728,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37664939,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37683777,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37708945,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37708946,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37724694,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37745282,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37764343,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37773163,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37822334,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37910530,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,37992573,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38044180,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38222263,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38223723,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38227609,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38316202,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38341878,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38375693,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38427492,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38468308,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38501034,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38510513,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38546184,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38570509,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38585105,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38605858,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38681668,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38705795,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38773545,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38804907,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38841423,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38850660,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38912489,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38918708,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,38980491,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39008217,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39028683,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39040486,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39050316,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39058735,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39071627,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39079290,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39079779,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39145644,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39167605,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39174868,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39181373,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39182949,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39256547,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39281976,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39310159,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39318049,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39318050,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39381268,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39403526,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39417842,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39483494,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39528854,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39588986,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39607048,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39622242,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39653234,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39689077,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39707122,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39788432,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39832176,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39844360,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39846457,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39867325,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,39906712,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40044563,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40050119,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40050120,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40100849,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40134415,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40145080,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40191272,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40201272,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40201476,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40201498,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40201515,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40222791,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40246113,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40311967,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40338826,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40442971,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40478790,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40530327,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40530328,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40626901,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40668381,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40707279,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40707324,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40727792,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40744908,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40935742,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40940190,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40940191,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,40950727,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41008382,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41061806,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41100700,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41197370,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41238639,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41291701,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41314100,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41326608,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41395411,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41586455,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41586459,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41586461,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41665770,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41684773,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41794636,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41826205,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,41861779,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42040334,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42050120,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42053514,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42103119,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42133594,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42162264,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42221028,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42303509,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42307453,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42353197,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42362958,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42449489,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42466090,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42481306,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42481337,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42492708,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42516384,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42530851,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42536712,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42552207,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42557118,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42626599,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42664423,2026-09-13T06:55:12.370434+00:00
ad_retracted_records,42664430,2026-09-13T06:55:12.370434+00:00
